symbol,name,exchange,last_close,last_volume
JDZG,JIADE LIMITED - Class A Ordinary Shares,NASDAQ,3.7899999618530273,2619779.0
JELD,"JELD-WEN Holding, Inc. Common Stock",NYSE,1.809999942779541,2288630.0
JEM,707 Cayman Holdings Limited - Ordinary Shares,NASDAQ,5.050000190734863,77892.0
JENA,Jena Acquisition Corporation II Class A Ordinary Shares,NYSE,10.390000343322754,0.0
JFB,JFB Construction Holdings - Class A Common Stock,NASDAQ,4.46999979019165,238004.0
JHI,John Hancock Investors Trust Common Stock,NYSE,13.279999732971191,9740.0
JHS,John Hancock Income Securities Trust Common Stock,NYSE,10.899999618530273,11653.0
JL,J-Long Group Limited - Class A Ordinary Shares,NASDAQ,5.619999885559082,2195.0
JLHL,Julong Holding Limited - Class A Ordinary Shares,NASDAQ,9.350000381469727,32935084.0
JOBY,"Joby Aviation, Inc. Common Stock",NYSE,7.800000190734863,27346524.0
JRSH,"Jerash Holdings (US), Inc. - Common Stock",NASDAQ,4.800000190734863,30642.0
JRVR,"James River Group Holdings, Inc. - Common Stock",NASDAQ,4.699999809265137,118288.0
JSPR,"Jasper Therapeutics, Inc. - Class A Common Stock",NASDAQ,0.6599000096321106,335199.0
JTAI,Jet.AI Inc. - Common Stock,NASDAQ,2.119999885559082,106853.0
JUNS,"Jupiter Neurosciences, Inc. - Common Stock",NASDAQ,0.07699999958276749,6534568.0
JVA,"Coffee Holding Co., Inc. - Common Stock",NASDAQ,3.490000009536743,128928.0
JWEL,Jowell Global Ltd. - Ordinary Shares,NASDAQ,1.6449999809265137,3624.0
JXG,JX Luxventure Group Inc. - Common Stock,NASDAQ,7.090000152587891,200.0
JYD,Jayud Global Logistics Limited - Class A Ordinary Shares,NASDAQ,0.8518999814987183,21949.0
JYNT,The Joint Corp. - Common Stock,NASDAQ,8.329999923706055,66937.0
JZXN,"Jiuzi Holdings, Inc. - Ordinary Shares",NASDAQ,1.6100000143051147,452947.0
KALA,"KALA BIO, Inc. - Common Stock",NASDAQ,0.7009999752044678,39388.0
KAZR,Skyline Builders Group Holding Limited - Class A Ordinary Shares,NASDAQ,2.130000114440918,65702.0
KBDC,"Kayne Anderson BDC, Inc. Common Stock",NYSE,13.6899995803833,253971.0
KBON,Karbon Capital Partners Corp. - Class A Ordinary Shares,NASDAQ,10.079999923706055,0.0
KBSX,FST Corp. - Ordinary Shares,NASDAQ,1.0598000288009644,22781.0
KCHV,Kochav Defense Acquisition Corp. - Class A Ordinary Shares,NASDAQ,10.420000076293945,1070.0
KD,"Kyndryl Holdings, Inc. Common Stock",NYSE,13.899999618530273,8777080.0
KDK,"Kodiak AI, Inc. - Common Stock",NASDAQ,4.230000019073486,989925.0
KEEL,Keel Infrastructure Corp. - Common Stock,NASDAQ,3.930000066757202,21477383.0
KEP,Korea Electric Power Corporation Common Stock,NYSE,12.359999656677246,526372.0
KEYY,Keystone Acquisition Corp. - Class A Ordinary Shares,NASDAQ,9.869999885559082,5000.0
KFFB,Kentucky First Federal Bancorp - Common Stock,NASDAQ,5.579999923706055,807.0
KFII,K&F Growth Acquisition Corp. II - Class A Ordinary shares,NASDAQ,10.609999656677246,121.0
KG,"Kestrel Group, Ltd. - Common Stock",NASDAQ,8.800000190734863,5888.0
KGEI,Kolibri Global Energy Inc. - Common stock,NASDAQ,4.840000152587891,162522.0
KIDZ,KIDZ AI Inc. - Class B Common Stock,NASDAQ,0.4359999895095825,1941484.0
KITT,"Nauticus Robotics, Inc. - Common stock",NASDAQ,1.0099999904632568,232540.0
KLC,"KinderCare Learning Companies, Inc. Common Stock",NYSE,5.28000020980835,384405.0
KLRS,"Kalaris Therapeutics, Inc.  - Common Stock",NASDAQ,4.190000057220459,26393.0
KLTR,"Kaltura, Inc. - Common Stock",NASDAQ,1.8899999856948853,13760349.0
KLXE,"KLX Energy Services Holdings, Inc.  - Common Stock",NASDAQ,2.049999952316284,77413.0
KMDA,Kamada Ltd. - Ordinary Shares,NASDAQ,7.179999828338623,92373.0
KMRK,K-Tech Solutions Company Limited - Class A Ordinary Shares,NASDAQ,1.2100000381469727,264032.0
KNDI,"Kandi Technologies Group, Inc. - Ordinary Shares",NASDAQ,0.6952000260353088,48166.0
KODK,Eastman Kodak Company Common New,NYSE,9.859999656677246,2305291.0
KOPN,Kopin Corporation - Common Stock,NASDAQ,3.950000047683716,3009266.0
KOS,Kosmos Energy Ltd. Common Shares (DE),NYSE,2.3499999046325684,17087558.0
KOSS,Koss Corporation - Common Stock,NASDAQ,3.7300000190734863,15420.0
KOYN,CSLM Digital Asset Acquisition Corp III - Class A Ordinary Shares,NASDAQ,10.220000267028809,512.0
KPET,KPET Ultra Paceline Corporation Class A Ordinary Shares,NYSE,10.050000190734863,0.0
KPLT,"Katapult Holdings, Inc. - Common Stock",NASDAQ,6.340000152587891,12844.0
KPRX,"Kiora Pharmaceuticals, Inc.  - Common Stock",NASDAQ,2.5399999618530273,17107.0
KPTI,Karyopharm Therapeutics Inc. - Common Stock,NASDAQ,1.909999966621399,2347047.0
KRAQ,KRAKacquisition Corp - Class A Ordinary Shares,NASDAQ,9.989999771118164,13300.0
KREF,KKR Real Estate Finance Trust Inc. Common Stock,NYSE,7.21999979019165,784356.0
KRMD,"KORU Medical Systems, Inc. - Common Stock",NASDAQ,4.130000114440918,122813.0
KRNY,Kearny Financial - Common Stock,NASDAQ,9.680000305175781,601956.0
KRO,Kronos Worldwide Inc Common Stock,NYSE,6.210000038146973,420789.0
KROS,"Keros Therapeutics, Inc. - common stock",NASDAQ,9.994999885559082,330604.0
KRRO,"Korro Bio, Inc. - Common Stock",NASDAQ,11.5,105533.0
KRSP,Rice Acquisition Corporation 3 Class A Ordinary Shares,NYSE,10.470000267028809,5083.0
KSCP,"Knightscope, Inc. - Class A Common Stock",NASDAQ,1.5700000524520874,1015879.0
KTCC,Key Tronic Corporation - Common Stock,NASDAQ,4.070000171661377,12351.0
KTF,DWS Municipal Income Trust,NYSE,8.960000038146973,279328.0
KTTA,Pasithea Therapeutics Corp. - Common Stock,NASDAQ,0.44999998807907104,216160.0
KTWO,K2 Capital Acquisition Corporation - Class A Ordinary Share,NASDAQ,9.960000038146973,400.0
KURA,"Kura Oncology, Inc. - Common Stock",NASDAQ,9.199999809265137,1247806.0
KUST,"Kustom Entertainment, Inc. - Common Stock",NASDAQ,1.399999976158142,838794.0
KVAC,Keen Vision Acquisition Corporation - Ordinary Shares,NASDAQ,11.89015007019043,6001.0
KVHI,"KVH Industries, Inc. - Common Stock",NASDAQ,9.720000267028809,158362.0
KWM,"K Wave Media, Ltd. - Ordinary Shares",NASDAQ,2.25,258676.0
KWY,Kingsway Corporation Common Stock,NYSE,9.15999984741211,52296.0
KXIN,Kaixin Holdings - Ordinary Shares,NASDAQ,5.0,10300.0
KYIV,Kyivstar Group Ltd. - Common Shares,NASDAQ,13.220000267028809,404111.0
KYNB,"Kyntra Bio, Inc. - Common Stock",NASDAQ,6.989999771118164,7297.0
KYTX,"Kyverna Therapeutics, Inc. - Common Stock",NASDAQ,7.639999866485596,566414.0
LAB,Standard BioTools Inc. - Common Stock,NASDAQ,0.7840999960899353,2153294.0
LABT,Lakewood-Amedex Biotherapeutics Inc. - Common Stock,NASDAQ,2.309999942779541,161891.0
LAC,Lithium Americas Corp. Common Shares,NYSE,3.0899999141693115,8296828.0
LADR,Ladder Capital Corp Class A Common Stock,NYSE,9.479999542236328,1121216.0
LAES,SEALSQ Corp - Ordinary Shares,NASDAQ,2.4600000381469727,7262061.0
LAFA,LaFayette Acquisition Corp. - Ordinary Share,NASDAQ,10.119999885559082,1014.0
LAKE,"Lakeland Industries, Inc. - Common Stock",NASDAQ,12.4399995803833,31308.0
LAND,Gladstone Land Corporation - Common Stock,NASDAQ,8.199999809265137,716485.0
LANV,Lanvin Group Holdings Limited Ordinary Shares,NYSE,1.2599999904632568,148679.0
LAR,Lithium Argentina AG Common Shares,NYSE,6.349999904632568,1132130.0
LASE,Laser Photonics Corporation - Common Stock,NASDAQ,1.100000023841858,1862019.0
LATA,Galata Acquisition Corp. II - Class A Ordinary Shares,NASDAQ,10.140000343322754,5300.0
LAW,"CS Disco, Inc. Common Stock",NYSE,4.050000190734863,259871.0
LAWR,"Robot Consulting Co., Ltd. - ADS",NASDAQ,3.75,0.0
LBGJ,Li Bang International Corporation Inc. - Class A Ordinary Shares,NASDAQ,3.5399999618530273,313959.0
LBTYA,Liberty Global Ltd. - Class A Common Shares,NASDAQ,10.569999694824219,2228026.0
LBTYB,Liberty Global Ltd. - Class B Common Shares,NASDAQ,12.199999809265137,0.0
LBTYK,Liberty Global Ltd. - Class C Common Shares,NASDAQ,10.289999961853027,2020789.0
LCCC,Lakeshore Acquisition III Corp. - Ordinary Shares,NASDAQ,10.479999542236328,0.0
LCFY,Locafy Limited - Ordinary Share,NASDAQ,2.3299999237060547,10764.0
LCID,"Lucid Group, Inc. - Common Stock",NASDAQ,6.699999809265137,21256433.0
LCUT,"Lifetime Brands, Inc. - Common Stock",NASDAQ,8.420000076293945,88444.0
LDI,"loanDepot, Inc. Class A Common Stock",NYSE,1.0399999618530273,2131166.0
LE,"Lands' End, Inc. - Common Stock",NASDAQ,12.789999961853027,128850.0
LEDS,SemiLEDS Corporation - Common Stock,NASDAQ,2.0899999141693115,32149.0
LEE,"Lee Enterprises, Incorporated - Common Stock",NASDAQ,7.96999979019165,65859.0
LEG,"Leggett & Platt, Incorporated Common Stock",NYSE,10.25,1594610.0
LENZ,"LENZ Therapeutics, Inc. - Common Stock",NASDAQ,5.269999980926514,961381.0
LEO,"BNY Mellon Strategic Municipals, Inc. Common Stock",NYSE,6.159999847412109,451585.0
LESL,"Leslie's, Inc. - Common Stock",NASDAQ,1.3600000143051147,626032.0
LEXX,Lexaria Bioscience Corp. - Common Stock,NASDAQ,5.670000076293945,72229.0
LFAC,Leapfrog Acquisition Corporation - Class A Ordinary Shares,NASDAQ,10.050000190734863,300.0
LFCR,"Lifecore Biomedical, Inc. - Common Stock",NASDAQ,4.440000057220459,143462.0
LFMD,"LifeMD, Inc. - Common Stock",NASDAQ,3.680000066757202,1714821.0
LFST,"LifeStance Health Group, Inc. - Common Stock",NASDAQ,10.369999885559082,4335332.0
LFT,"Lument Finance Trust, Inc. Common Stock",NYSE,0.6498000025749207,447247.0
LFVN,Lifevantage Corporation - Common Stock,NASDAQ,6.659999847412109,53941.0
LFWD,Lifeward Ltd. - Ordinary Shares,NASDAQ,7.250100135803223,4995.0
LGCL,Lucas GC Limited - Class A Ordinary Shares,NASDAQ,1.350000023841858,231827.0
LGO,Largo Inc. - Common Shares,NASDAQ,0.7020999789237976,436004.0
LGVN,Longeveron Inc. - Class A Common stock,NASDAQ,0.7271000146865845,226953.0
LHAI,Linkhome Holdings Inc. - Common stock,NASDAQ,0.8240000009536743,119940.0
LHSW,Lianhe Sowell International Group Ltd - Class A Ordinary Shares,NASDAQ,2.6600000858306885,46086.0
LICN,Lichen International Limited - Class A Ordinary Shares,NASDAQ,1.1200000047683716,73503.0
LIDR,"AEye, Inc. - Class A Common Stock",NASDAQ,1.2599999904632568,1649314.0
LIEN,"Chicago Atlantic BDC, Inc. - Common Stock",NASDAQ,9.350000381469727,48806.0
LILA,Liberty Latin America Ltd. - Class A Common Stock,NASDAQ,8.380000114440918,653784.0
LILAK,Liberty Latin America Ltd. - Class C Common Stock,NASDAQ,8.260000228881836,1085290.0
LIMN,"Liminatus Pharma, Inc. - Class A Common Stock",NASDAQ,0.10499999672174454,2741914.0
LINK,"Interlink Electronics, Inc. - Common Stock",NASDAQ,4.545000076293945,8143.0
LION,Lionsgate Studios Corp Common Shares,NYSE,12.979999542236328,1427466.0
LIQT,"LiqTech International, Inc. - Common Stock",NASDAQ,0.6600000262260437,136727.0
LITS,"Lite Strategy, Inc. - Common Stock",NASDAQ,0.9553999900817871,93162.0
LIVE,Live Ventures Incorporated - Common Stock,NASDAQ,9.59000015258789,7915.0
LKSP,Lake Superior Acquisition Corp. - Class A Ordinary Shares,NASDAQ,10.170000076293945,1700.0
LMNR,Limoneira Co - Common Stock,NASDAQ,13.710000038146973,45822.0
LMRI,"Lumexa Imaging Holdings, Inc. - Common Stock",NASDAQ,11.300000190734863,300935.0
LNAI,Lunai Bioworks Inc. - Common Stock,NASDAQ,2.4800000190734863,101437.0
LND,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),NYSE,3.609999895095825,20044.0
LNKS,Linkers Industries Limited - Class A Ordinary Shares,NASDAQ,1.0499999523162842,126677.0
LNSR,"LENSAR, Inc. - Common Stock",NASDAQ,5.829999923706055,14865.0
LNZA,"LanzaTech Global, Inc. - Common Stock",NASDAQ,6.400000095367432,21003.0
LOAN,"Manhattan Bridge Capital, Inc - Common Stock",NASDAQ,4.130000114440918,47282.0
LOBO,LOBO TECHNOLOGIES LTD. - Class A Ordinary Shares,NASDAQ,0.7229999899864197,16441.0
LOCL,Local Bounti Corporation Common Stock,NYSE,1.0299999713897705,4196.0
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,NYSE,11.170000076293945,185632.0
LONA,"LeonaBio, Inc. - Common Stock",NASDAQ,7.679999828338623,7817.0
LOOP,"Loop Industries, Inc. - Common Stock",NASDAQ,0.6861000061035156,59535.0
LPAA,Launch One Acquisition Corp. - Class A Ordinary Shares,NASDAQ,10.739999771118164,500.0
LPBB,Launch Two Acquisition Corp. - Class A Ordinary Shares,NASDAQ,10.770000457763672,8630.0
LPCN,Lipocine Inc. - Common Stock,NASDAQ,2.1700000762939453,56187.0
LPCV,Launchpad Cadenza Acquisition Corp I - Class A Ordinary Share,NASDAQ,10.0,1800.0
LPL,"LG Display Co, Ltd AMERICAN DEPOSITORY SHARES",NYSE,3.259999990463257,3203054.0
LPSN,"LivePerson, Inc. - Common Stock",NASDAQ,2.115000009536743,441885.0
LPTH,"LightPath Technologies, Inc. - Class A Common Stock",NASDAQ,11.989999771118164,1454534.0
LRHC,La Rosa Holdings Corp. - Common Stock,NASDAQ,0.826200008392334,98301.0
LRMR,"Larimar Therapeutics, Inc. - Common Stock",NASDAQ,4.099999904632568,1268709.0
LSAK,"Lesaka Technologies, Inc. - Common Stock",NASDAQ,4.75,171631.0
LSE,"Leishen Energy Holding Co., Ltd. - Class A Ordinary Shares",NASDAQ,4.599999904632568,438.0
LSH,Lakeside Holding Limited - Common Stock,NASDAQ,0.6930000185966492,122173300.0
LSPD,Lightspeed Commerce Inc. Subordinate Voting Shares,NYSE,10.350000381469727,1044842.0
LSTA,"Lisata Therapeutics, Inc. - Common Stock",NASDAQ,1.1200000047683716,55167.0
LTBR,Lightbridge Corporation - Common Stock,NASDAQ,8.960000038146973,749037.0
LTGR,Long Table Growth Corp. - Class A Ordinary Shares,NASDAQ,9.9399995803833,140.0
LTRN,Lantern Pharma Inc. - Common Stock,NASDAQ,2.799999952316284,42528.0
LTRX,"Lantronix, Inc. - Common Stock",NASDAQ,5.889999866485596,645029.0
LUCD,Lucid Diagnostics Inc. - Common Stock,NASDAQ,1.0,2287197.0
LUCK,Lucky Strike Entertainment Corporation Class A Common Stock,NYSE,6.789999961853027,58438.0
LUCY,"Innovative Eyewear, Inc. - Common Stock",NASDAQ,0.7135000228881836,104807.0
LUMN,"Lumen Technologies, Inc. Common Stock",NYSE,6.079999923706055,27711100.0
LUNG,Pulmonx Corporation - Common Stock,NASDAQ,1.9800000190734863,545621.0
LUNR,"Intuitive Machines, Inc. - Class A Common Stock",NASDAQ,13.989999771118164,8414519.0
LVO,"LiveOne, Inc. - Common Stock",NASDAQ,4.150000095367432,76632.0
LVWR,"LiveWire Group, Inc. Common Stock",NYSE,1.2400000095367432,807017.0
LWAC,LightWave Acquisition Corp. - Class A Ordinary Shares,NASDAQ,10.289999961853027,0.0
LWLG,"Lightwave Logic, Inc. - Common Stock",NASDAQ,7.269999980926514,2991655.0
LXEO,"Lexeo Therapeutics, Inc. - Common Stock",NASDAQ,4.449999809265137,906734.0
LXRX,"Lexicon Pharmaceuticals, Inc. - Common Stock",NASDAQ,2.450000047683716,3938822.0
LXU,"LSB Industries, Inc. Common Stock",NYSE,9.6899995803833,755369.0
LYEL,"Lyell Immunopharma, Inc. - Common Stock",NASDAQ,13.449999809265137,482692.0
LZ,"LegalZoom.com, Inc. - Common Stock",NASDAQ,8.100000381469727,2208630.0
LZM,Lifezone Metals Limited Ordinary Shares,NYSE,3.950000047683716,470937.0
LZMH,LZ Technology Holdings Limited - Class B Ordinary Shares,NASDAQ,1.2300000190734863,12173.0
MACI,Melar Acquisition Corp. I - Class A Ordinary Shares,NASDAQ,10.954999923706055,400.0
MAGH,Magnitude International Ltd - Ordinary Shares,NASDAQ,6.760000228881836,0.0
MAGN,Magnera Corporation Common Stock,NYSE,13.539999961853027,256242.0
MAKO,Mako Mining Corp - Common Stock,NASDAQ,8.199999809265137,192823.0
MAMK,MaxsMaking Inc. - Class A Ordinary Shares,NASDAQ,13.0,0.0
MAMO,Massimo Group - Common Stock,NASDAQ,1.090000033378601,118160.0
MARA,"MARA Holdings, Inc. - Common Stock",NASDAQ,11.239999771118164,27040908.0
MASK,3 E Network Technology Group Ltd - Class A Ordinary Shares,NASDAQ,1.4700000286102295,71199.0
MASS,908 Devices Inc. - Common Stock,NASDAQ,8.40999984741211,243678.0
MAT,"Mattel, Inc. - Common Stock",NASDAQ,14.460000038146973,8393755.0
MATH,Metalpha Technology Holding Limited - Ordinary Shares,NASDAQ,0.9241999983787537,13735.0
MATV,"Mativ Holdings, Inc. Common Stock",NYSE,9.569999694824219,378233.0
MAX,"MediaAlpha, Inc. Class A Common Stock",NYSE,12.329999923706055,828591.0
MB,MasterBeef Group - Ordinary Shares,NASDAQ,4.090000152587891,1500.0
MBAI,Check-Cap Ltd. - Ordinary Share,NASDAQ,1.2999999523162842,188330.0
MBC,"MasterBrand, Inc. Common Stock",NYSE,9.140000343322754,2011292.0
MBI,MBIA Inc. Common Stock,NYSE,5.309999942779541,311072.0
MBIO,"Mustang Bio, Inc. - Common Stock",NASDAQ,0.5968999862670898,6677.0
MBLY,Mobileye Global Inc. - Class A Common Stock,NASDAQ,8.449999809265137,4229149.0
MBOT,Microbot Medical Inc.  - Common Stock,NASDAQ,1.850000023841858,462421.0
MBRX,"Moleculin Biotech, Inc. - Common Stock",NASDAQ,0.38999998569488525,1427104.0
MBVI,M3-Brigade Acquisition VI Corp. - Class A Ordinary Shares,NASDAQ,10.199999809265137,100.0
MCAH,Mountain Crest Acquisition 6 Corp. - Ordinary Shares,NASDAQ,9.960000038146973,100.0
MCGA,Yorkville Acquisition Corp. - Class A Ordinary Share,NASDAQ,10.229999542236328,38296.0
MCHX,"Marchex, Inc. - Class B Common Stock",NASDAQ,1.8200000524520874,10976.0
MCRB,"Seres Therapeutics, Inc. - Common Stock",NASDAQ,5.005000114440918,141604.0
MDAI,"Spectral AI, Inc. - Class A Common Stock",NASDAQ,1.6299999952316284,213991.0
MDBH,"MDB Capital Holdings, LLC - Class A common ",NASDAQ,3.0950000286102295,342.0
MDCX,Medicus Pharma Ltd. - Common Stock,NASDAQ,0.29679998755455017,1641835.0
MDIA,Mediaco Holding Inc. - Class A Common Stock,NASDAQ,1.0299999713897705,11821.0
MDRR,"Medalist Diversified, Inc. - Common Stock",NASDAQ,12.170000076293945,111770.0
MDWD,MediWound Ltd. - Ordinary Shares,NASDAQ,14.1899995803833,65376.0
MDXG,"MiMedx Group, Inc - Common Stock",NASDAQ,4.159999847412109,1466714.0
MDXH,MDxHealth SA - Ordinary Shares,NASDAQ,0.4336000084877014,121426.0
MED,MEDIFAST INC Common Stock,NYSE,12.279999732971191,347349.0
MEDS,"DataMeds AI, Inc. - Common Stock",NASDAQ,2.799999952316284,582096.0
MEGL,Magic Empire Global Limited - Class A Ordinary Shares,NASDAQ,1.2200000286102295,11508.0
MENS,Jyong Biotech Ltd. - Ordinary shares,NASDAQ,2.049999952316284,52153.0
MERC,Mercer International Inc. - Common Stock,NASDAQ,0.6769000291824341,138812.0
MESH,Meshflow Acquisition Corp. - Class A Ordinary Shares,NASDAQ,10.03499984741211,885.0
METC,"Ramaco Resources, Inc. - Class A Common Stock",NASDAQ,9.239999771118164,3279522.0
METCB,"Ramaco Resources, Inc. - Class B Common Stock",NASDAQ,6.340000152587891,59649.0
MEVO,M Evo Global Acquisition Corp II - Class A Ordinary Shares,NASDAQ,9.960000038146973,0.0
MF,MindForge Inc. - Class A Ordinary Shares,NASDAQ,9.359999656677246,120461.0
MFA,"MFA Financial, Inc.",NYSE,9.0600004196167,2964464.0
MFG,"Mizuho Financial Group, Inc. Sponosred ADR (Japan)",NYSE,10.699999809265137,4293834.0
MFI,mF International Limited - Class A Ordinary Shares,NASDAQ,7.929999828338623,201.0
MFIN,Medallion Financial Corp. - Common Stock,NASDAQ,10.789999961853027,76356.0
MGIH,Millennium Group International Holdings Limited - Ordinary Shares,NASDAQ,1.5,16474.0
MGN,Megan Holdings Limited - Class A Ordinary Shares,NASDAQ,0.14069999754428864,14597218.0
MGNX,"MacroGenics, Inc. - Common Stock",NASDAQ,3.9000000953674316,258484.0
MGRX,"Mangoceuticals, Inc. - Common Stock",NASDAQ,0.4255000054836273,2405793.0
MGTX,MeiraGTx Holdings plc - Ordinary Shares,NASDAQ,12.550000190734863,416553.0
MGX,"Metagenomi Therapeutics, Inc. - Common Stock",NASDAQ,1.215000033378601,77144.0
MH,"McGraw Hill, Inc. Common Stock",NYSE,11.670000076293945,244600.0
MIMI,Mint Incorporation Limited - Class A Ordinary Shares,NASDAQ,1.909999966621399,470181.0
MIND,"MIND Technology, Inc. - Common Stock",NASDAQ,5.28000020980835,86953.0
MIRA,"MIRA Pharmaceuticals, Inc. - Common Stock",NASDAQ,0.6577000021934509,69512.0
MIST,Milestone Pharmaceuticals Inc. - Common Shares,NASDAQ,1.1449999809265137,599699.0
MITT,"TPG Mortgage Investment Trust, Inc. Common Stock",NYSE,7.03000020980835,124981.0
MKDW,MKDWELL Tech Inc. - Ordinary Shares,NASDAQ,11.5447998046875,831.0
MKLY,McKinley Acquisition Corporation - Class A Ordinary Shares,NASDAQ,10.21500015258789,18460.0
MKZR,"MacKenzie Realty Capital, Inc. - Common Stock",NASDAQ,1.5299999713897705,75666.0
MLAA,Mountain Lake Acquisition Corp. II - Class A Ordinary Shares,NASDAQ,9.970000267028809,7900.0
MLCI,Mount Logan Capital Inc. - Common Stock,NASDAQ,2.940000057220459,15470.0
MLEC,Moolec Science SA - Ordinary Shares,NASDAQ,7.099999904632568,889.0
MLGO,"MicroAlgo, Inc. - Ordinary Shares",NASDAQ,4.03000020980835,12688.0
MMTX,Miluna Acquisition Corp - Class A Ordinary Shares,NASDAQ,10.100000381469727,1821.0
MNDO,MIND C.T.I. Ltd. - Ordinary Shares,NASDAQ,1.0700000524520874,42316.0
MNDR,Mobile-health Network Solutions - Class A Ordinary Shares,NASDAQ,1.6799999475479126,160444.0
MNKD,MannKind Corporation - Common Stock,NASDAQ,4.099999904632568,6676798.0
MNOV,"MediciNova, Inc. - Common Stock",NASDAQ,1.3300000429153442,13235.0
MNRO,"Monro, Inc.  - Common Stock",NASDAQ,13.149999618530273,872183.0
MNTK,"Montauk Renewables, Inc. - Common Stock",NASDAQ,1.7100000381469727,170857.0
MNTN,"MNTN, Inc. Class A Common Stock",NYSE,10.430000305175781,2313178.0
MNTS,Momentus Inc. - Class A Common Stock,NASDAQ,4.239999771118164,1837574.0
MNY,MoneyHero Limited - Class A Ordinary Shares,NASDAQ,0.9298999905586243,4423.0
MOB,Mobilicom Limited - Ordinary Shares,NASDAQ,5.619999885559082,166953.0
MOBI,"Mobia Medical, Inc. - Common Stock",NASDAQ,12.25,80913.0
MOBX,"Mobix Labs, Inc. - Class A Common Stock",NASDAQ,1.7599999904632568,226327.0
MODD,"Modular Medical, Inc. - common stock",NASDAQ,2.009999990463257,146318.0
MOVE,"Corvex, Inc. - Common Stock",NASDAQ,12.15999984741211,284910.0
MPAA,"Motorcar Parts of America, Inc. - Common Stock",NASDAQ,13.880000114440918,60779.0
MPLT,"MapLight Therapeutics, Inc. - Common Stock",NASDAQ,12.920000076293945,879888.0
MPT,"Medical Properties Trust, Inc. common stock",NYSE,4.659999847412109,2283824.0
MRDN,Meridian Holdings Inc. - Common Stock,NASDAQ,14.010000228881836,54761.0
MRKR,"Marker Therapeutics, Inc. - Common Stock",NASDAQ,1.1399999856948853,102986.0
MRLN,"Merlin, Inc. - Common Stock",NASDAQ,4.150000095367432,830799.0
MRNO,Murano Global Investments PLC - Ordinary Shares,NASDAQ,0.22599999606609344,122865.0
MRTN,"Marten Transport, Ltd. - Common Stock",NASDAQ,14.930000305175781,744559.0
MRVI,"Maravai LifeSciences Holdings, Inc. - Class A common stock",NASDAQ,6.409999847412109,1177213.0
MSAI,"MultiSensor AI Holdings, Inc. - Common Stock",NASDAQ,5.260000228881836,8446.0
MSGM,Motorsport Games Inc. - Class A Common Stock,NASDAQ,4.460000038146973,34749.0
MSGY,Masonglory Limited - Ordinary Shares,NASDAQ,0.2680000066757202,339599.0
MSLE,Satellos Bioscience Inc. - Common Stock,NASDAQ,10.010000228881836,30206.0
MSS,Maison Solutions Inc. - Class A Common Stock,NASDAQ,1.4800000190734863,277093.0
MTAL,Metals Acquisition Corp. II Class A Ordinary Shares,NYSE,10.1899995803833,43246.0
MTC,"MMTec, Inc. - Common Shares",NASDAQ,3.1500000953674316,10703.0
MTEK,Maris-Tech Ltd. - ordinary shares,NASDAQ,1.159999966621399,12870.0
MTEN,Mingteng International Corporation Inc. - Class A Ordinary Shares,NASDAQ,0.9988999962806702,81235.0
MTEX,"Mannatech, Incorporated - Common Stock",NASDAQ,5.070000171661377,6700.0
MTNE,CH4 Natural Solutions Corporation Class A Ordinary Shares,NYSE,9.869999885559082,100.0
MTR,Mesa Royalty Trust Common Stock,NYSE,2.8499999046325684,4594.0
MTRX,Matrix Service Company - Common Stock,NASDAQ,11.550000190734863,216952.0
MTVA,MetaVia Inc.  - Common Stock,NASDAQ,1.4900000095367432,46386.0
MTW,"Manitowoc Company, Inc. (The) Common Stock",NYSE,14.25,171757.0
MUZE,Muzero Acquisition Corp - Class A Ordinary Shares,NASDAQ,9.960000038146973,2200.0
MVIS,"MicroVision, Inc. - Common Stock",NASDAQ,3.174999952316284,1254117.0
MVST,"Microvast Holdings, Inc. - Common Stock",NASDAQ,0.8431000113487244,9649826.0
MWYN,"Marwynn Holdings, Inc. - Common stock",NASDAQ,0.7290999889373779,193156.0
MX,Magnachip Semiconductor Corporation Common Stock,NYSE,3.6700000762939453,871487.0
MXCT,"MaxCyte, Inc. - Common Stock",NASDAQ,1.0700000524520874,496080.0
MYGN,"Myriad Genetics, Inc. - Common Stock",NASDAQ,3.1500000953674316,3690182.0
MYPS,"PLAYSTUDIOS, Inc.  - Class A Common Stock",NASDAQ,0.7389000058174133,192299.0
MYSE,"Myseum.AI, Inc. - Common Stock",NASDAQ,2.3399999141693115,58667.0
MYSZ,"My Size, Inc. - Common Stock",NASDAQ,0.385699987411499,8674.0
MYX,Maywood Acquisition Corp. 2 - Class A Ordinary Share,NASDAQ,9.960000038146973,0.0
MZYX,MOZAYYX Acquisition Corp. Class A Ordinary Shares,NYSE,9.920000076293945,121.0
NABL,"N-able, Inc. Common Stock",NYSE,4.989999771118164,1246709.0
NAGE,"Niagen Bioscience, Inc. - Common Stock",NASDAQ,2.9600000381469727,1814070.0
NAII,"Natural Alternatives International, Inc. - Common Stock",NASDAQ,2.259999990463257,26417.0
NAKA,Nakamoto Inc. - Common Stock,NASDAQ,4.849999904632568,43869.0
NAMM,Namib Minerals - Ordinary Shares,NASDAQ,1.4900000095367432,911817.0
