trades,avg_pct,median_pct,win_rate,profit_factor,target_rate,stop_rate,close_rate,worst_pct,median_minutes,is_avg,oos_avg,is_n,oos_n,drop_best10,tp,sl
55,1.9984474720712362,8.000000000000002,65.45454545454545,1.6478515478352702,61.81818181818181,9.090909090909092,29.09090909090909,-16.415662850380002,39.0,3.2846619715438834,0.8452896449578304,26,29,1.1656958400169821,9,15
55,1.915095887532691,8.000000000000002,65.45454545454545,1.604496915267614,61.81818181818181,9.090909090909092,29.09090909090909,-17.00000000000001,39.0,3.2237259273277292,0.7418413690957609,26,29,1.0721379390043289,9,16
55,1.9821293416459107,8.000000000000002,65.45454545454545,1.6391803339626783,61.81818181818181,7.2727272727272725,30.909090909090907,-18.000000000000004,39.0,3.480912080259542,0.6383930932336918,26,29,1.1473795711722288,9,17
55,2.2201894469702945,8.000000000000002,65.45454545454545,1.7754796695984023,61.81818181818181,3.6363636363636362,34.54545454545455,-18.999999999999993,39.0,3.803607824987595,0.8005729701271999,26,29,1.414589893475109,9,18
55,2.183825810606658,8.000000000000002,65.45454545454545,1.7532116276348555,61.81818181818181,3.6363636363636362,34.54545454545455,-20.000000000000004,39.0,3.803607824987595,0.7316074528858201,26,29,1.3737735669444966,9,19
55,2.674734901515749,8.000000000000002,67.27272727272727,2.0473148239178287,63.63636363636363,1.8181818181818181,34.54545454545455,-21.0,39.0,3.803607824987595,1.6626419356444406,26,29,1.9247939751077618,9,20
55,0.12687297930836153,-5.0,38.18181818181819,1.039517257873625,36.36363636363637,61.81818181818181,1.8181818181818181,-8.692300638503319,5.0,0.044684103601103725,0.20055955752866167,26,29,-1.0266017155276679,10,4
55,0.7658183833865482,-4.978052895274468,45.45454545454545,1.237376837188513,43.63636363636363,49.09090909090909,7.2727272727272725,-8.692300638503319,7.0,0.9257690688049233,0.62241432059766,26,29,-0.3094180987052135,10,5
55,1.276944176039629,0.27794484990881596,50.90909090909091,1.3983038633688167,49.09090909090909,41.81818181818181,9.090909090909092,-8.692300638503319,10.0,1.8602736066633754,0.753959169273512,26,29,0.2642945257013062,10,6
55,1.5645907329266453,9.0,54.54545454545454,1.4820680042106493,52.72727272727272,36.36363636363637,10.909090909090908,-9.12720937364152,15.0,2.2064274528172225,0.9891509150937137,26,29,0.5871631099622429,10,7
55,1.6208233384996296,9.0,56.36363636363636,1.4833971752810724,54.54545454545454,30.909090909090907,14.545454545454545,-9.461530702353649,17.0,1.96007426630009,1.3166673342647328,26,29,0.6502813407074285,10,8
55,1.3843893831889629,9.0,56.36363636363636,1.3856862382285278,54.54545454545454,29.09090909090909,16.363636363636363,-11.687612658629634,26.0,1.7332894852241931,1.0715823951573766,26,29,0.3848962888281088,10,9
55,2.051334988795958,9.000000000000002,60.0,1.631229370558446,58.18181818181818,21.818181818181817,20.0,-11.769230063850333,33.0,2.2717510236857312,1.853720612687887,26,29,1.1335087032849411,10,10
55,1.8561447865140621,9.000000000000002,60.0,1.5388038533286854,58.18181818181818,21.818181818181817,20.0,-12.19230384798431,33.0,2.0794433313780396,1.6559460911187711,26,29,0.9144176599073016,10,11
55,1.9667582033363626,9.000000000000002,61.81818181818181,1.5819153263113659,58.18181818181818,18.181818181818183,23.636363636363637,-14.148367681139165,34.0,2.4833407337140043,1.503615245066754,26,29,1.0385755767486606,10,12
55,2.7070293344428604,9.000000000000004,65.45454545454545,1.9124398845766197,61.81818181818181,12.727272727272727,25.454545454545453,-14.148367681139165,38.0,4.098725349098621,1.4593018730273501,26,29,1.869492152480443,10,13
55,2.6875683078914134,9.000000000000004,65.45454545454545,1.8999768057071216,61.81818181818181,9.090909090909092,29.09090909090909,-15.000000000000009,39.0,4.0218022721755435,1.4913585468090893,26,29,1.8476481430859621,10,14
55,2.5891017106117773,9.000000000000004,65.45454545454545,1.8393283156871456,61.81818181818181,9.090909090909092,29.09090909090909,-16.415662850380002,39.0,3.928892162545544,1.3879102709470215,26,29,1.7371244114455542,10,15
55,2.5057501260732313,9.000000000000004,65.45454545454545,1.7909359690569784,61.81818181818181,9.090909090909092,29.09090909090909,-17.00000000000001,39.0,3.8679561183293902,1.2844619950849514,26,29,1.643566510432901,10,16
55,2.5727835801864516,9.000000000000004,65.45454545454545,1.829649525611553,61.81818181818181,7.2727272727272725,30.909090909090907,-18.000000000000004,39.0,4.125142271261202,1.1810137192228827,26,29,1.7188081426008008,10,17
55,2.8108436855108354,9.000000000000004,65.45454545454545,1.981786547768354,61.81818181818181,3.6363636363636362,34.54545454545455,-18.999999999999993,39.0,4.447838015989256,1.3431935961163908,26,29,1.9860184649036812,10,18
55,2.7744800491471984,9.000000000000004,65.45454545454545,1.9569310077336546,61.81818181818181,3.6363636363636362,34.54545454545455,-20.000000000000004,39.0,4.447838015989256,1.2742280788750104,26,29,1.9452021383730684,10,19
