entry,exit,filter,n,avg,med,win%,pf,IS,OOS,tkA,tkB,notop5%,port%,maxDD%,sharpe
g2/v0,tp10/sl15,"price<3,gap<20",526,1.4963320629233274,0.9224162233517071,54.94296577946768,1.67632639241655,1.2945094557542272,1.795257999956806,2.381876295220692,0.6502916625500089,1.0107871881077855,79.66405631929601,-2.6830887002902712,11.743182522822096
g2/v0,tp10/sl15,"price<5,gap<50",923,1.1479103084445499,0.47723649844134375,53.84615384615385,1.48933742158978,1.1100453606637883,1.2065905175744045,1.7004381019227681,0.5820539936324274,0.6049805582487027,57.73276086279895,-3.0721139406907443,12.024322272778168
g2/v0,tp10/sl15,$vol>1m,1038,0.641876250348567,0.41911974756636006,52.408477842003855,1.254561617331544,0.6744364532744942,0.582844337726764,1.0729287290441971,0.18162898225920873,0.052227057533803654,36.22525758930826,-6.86142184647503,5.9434414469691665
g2/v0,trail5,all,1496,0.38663466698488824,-0.8891717661835132,43.04812834224599,1.1894435373017391,0.25467106406609114,0.6084659564792102,0.7034646784071971,0.04424674087204557,-0.6230584094417454,24.282244882913307,-3.6880464244623794,6.087814835431796
g2/v0,trail5,price<3,604,0.6500867906330791,-0.9959811326372496,42.21854304635762,1.2891907727584087,0.45045413203116397,0.9507783054567106,1.0995411926978857,0.19463966320740855,-0.5720606834748845,28.15630512955991,-5.351075198366774,4.528486400776347
g2/v0,trail5,price<5,978,0.5854808089553952,-1.0155006372897597,42.740286298568506,1.2779718011251897,0.3919361339896549,0.8926945787422848,1.0527894074248048,0.08859571691197252,-0.5405195466350667,32.67700863710241,-3.0372374366717696,6.888602700663454
g2/v0,trail5,gap<20,1352,0.3245090674025148,-0.8207605938093262,43.269230769230774,1.174015212338909,0.2030606925358341,0.5334393702415734,0.6815872200199237,-0.05772313578212334,-0.5194387494851943,21.573447708232884,-2.5250240242209054,6.983516204742236
g2/v0,trail5,"price<3,gap<20",526,0.4692638746579498,-0.9428205146052965,42.39543726235742,1.231315879902416,0.3644728515205466,0.6244732202482548,1.2164398138518917,-0.24458079587306544,-0.4949362217369812,25.295656207840157,-4.21559019607511,4.8541670142460465
g2/v0,trail5,"price<5,gap<50",923,0.3697770894548232,-1.0478215858575939,42.57854821235103,1.1825409614906515,0.26735060841714153,0.5285098404552082,0.8974969256216458,-0.17067283047918175,-0.5623147348018389,18.5572897827716,-2.5464532559992348,4.91111862395478
g2/v0,trail5,$vol>1m,1038,0.4536280990795021,-0.7250690708465843,43.44894026974952,1.23117674375922,0.21304451606401853,0.8898080910506629,0.6495476367887135,0.24443911060910875,-0.5292235173972232,31.98417288169797,-2.8885592907895346,6.320097880004082
g2/v0,trail8,all,1496,0.7295383130715091,-0.5300520609894259,45.45454545454545,1.3199189223468948,0.6461533168766892,0.8697087905459553,1.2529662350612407,0.1638867200450535,-0.4888412929635332,41.38689174457959,-4.659299534072927,7.8758367717522155
g2/v0,trail8,price<3,604,1.3575010848184483,-0.5370677096852813,47.18543046357616,1.5600160458377224,1.2266613767239762,1.5545750019897908,2.145244993702501,0.5592539238159424,-0.017224512763922232,70.29667051957085,-5.299290346140744,9.219488512416527
