price_min,price_max,entry_gain,expiry_min,kill_drop,trades,avg_pct,median_pct,win_rate,profit_factor,target_rate,stop_rate,close_rate,worst_pct,median_minutes
0.5,2.0,5,20,5,22,4.390173640536009,9.000000000000004,72.72727272727273,3.036938029988221,72.72727272727273,18.181818181818183,9.090909090909092,-11.769230063850333,15.5
0.5,2.0,5,20,10,22,4.390173640536009,9.000000000000004,72.72727272727273,3.036938029988221,72.72727272727273,18.181818181818183,9.090909090909092,-11.769230063850333,15.5
0.5,2.0,5,20,15,22,4.006301196791887,9.000000000000004,72.72727272727273,2.5778098628434343,72.72727272727273,22.727272727272727,4.545454545454546,-11.769230063850333,12.0
0.5,2.0,5,20,20,22,4.006301196791887,9.000000000000004,72.72727272727273,2.5778098628434343,72.72727272727273,22.727272727272727,4.545454545454546,-11.769230063850333,12.0
0.5,2.0,5,30,5,22,4.390173640536009,9.000000000000004,72.72727272727273,3.036938029988221,72.72727272727273,18.181818181818183,9.090909090909092,-11.769230063850333,15.5
0.5,2.0,5,30,10,22,4.390173640536009,9.000000000000004,72.72727272727273,3.036938029988221,72.72727272727273,18.181818181818183,9.090909090909092,-11.769230063850333,15.5
0.5,2.0,5,30,15,22,4.006301196791887,9.000000000000004,72.72727272727273,2.5778098628434343,72.72727272727273,22.727272727272727,4.545454545454546,-11.769230063850333,12.0
0.5,2.0,5,30,20,22,4.006301196791887,9.000000000000004,72.72727272727273,2.5778098628434343,72.72727272727273,22.727272727272727,4.545454545454546,-11.769230063850333,12.0
0.5,2.0,5,45,5,23,4.325214123516683,9.000000000000005,73.91304347826086,3.098016437289232,69.56521739130434,17.391304347826086,13.043478260869565,-11.769230063850333,22.0
0.5,2.0,5,45,10,23,4.325214123516683,9.000000000000005,73.91304347826086,3.098016437289232,69.56521739130434,17.391304347826086,13.043478260869565,-11.769230063850333,22.0
0.5,2.0,5,45,15,24,4.168113794938043,9.000000000000005,75.0,2.7907674750075087,70.83333333333334,20.833333333333336,8.333333333333332,-11.769230063850333,12.0
0.5,2.0,5,45,20,24,4.168113794938043,9.000000000000005,75.0,2.7907674750075087,70.83333333333334,20.833333333333336,8.333333333333332,-11.769230063850333,12.0
0.5,2.0,5,60,5,23,4.325214123516683,9.000000000000005,73.91304347826086,3.098016437289232,69.56521739130434,17.391304347826086,13.043478260869565,-11.769230063850333,15.0
0.5,2.0,5,60,10,23,4.325214123516683,9.000000000000005,73.91304347826086,3.098016437289232,69.56521739130434,17.391304347826086,13.043478260869565,-11.769230063850333,15.0
0.5,2.0,5,60,15,24,4.168113794938043,9.000000000000005,75.0,2.7907674750075087,70.83333333333334,20.833333333333336,8.333333333333332,-11.769230063850333,11.5
